Month,Score,Strain,Node
2022-11,0.7803986640216034,BN.1.2,node_2559027
2022-12,1.1669401952155067,BQ.1.30,node_2820142
2023-02,1.1099323590796029,BA.5.2.1,node_3234604
2023-01,1.6050137091292693,XBF,node_2590256
2023-01,0.9999954999797498,XBB.1.5_17124,node_2469788
2022-10,1.2885394630378746,XBC.2,node_2153542
2022-11,0.9387832016407909,BQ.1_17039,node_2899348
2022-11,1.0255170471443005,BE.10,node_2777314
2023-01,0.9814078605459968,BQ.1.1,node_2841025
2022-11,1.0828546503254686,BA.4_dropout,node_2759659
2022-12,0.9230915072981091,DY.2,node_3328622
2022-12,1.0228548253798972,BF.5,node_3150035
2022-12,0.9397533234889707,BA.5.2.1,node_3234599
2022-12,0.8159499293245233,XBB,node_2476070
2023-01,1.1218896750104694,XBB.1.5_17124,node_2469498
2023-01,1.1223104579879888,BQ.1.13,node_2805397
2022-12,1.0,BF.7,node_3219526
2022-12,0.999392447601669,BN.1.2,node_2559032
2022-12,1.0442103404492447,BA.5.3.1,node_2777925
2022-12,1.4135922989580039,XBF.2,node_2588586
2022-12,1.0739747175632843,BA.2.75,node_2535085
2022-10,1.0247734685425316,BA.2.3.20,node_2521889
2023-01,1.008845753847812,BA.5.2.1,node_3131041
2023-01,0.9938337379082135,XBB,node_2475907
2023-01,1.0551985700286328,XBB.1,node_2374880
2022-07,0.8063989201308014,BA.2,node_2253570
2022-08,1.0679065073445053,BA.2,node_2253571
2022-12,1.069566003724984,BF.7.4.1,node_3207120
2022-10,1.10849679518047,BY.1,node_2599464
2022-09,1.0588179581309733,BE.1.1.1,node_2795087
2022-09,1.2460258388475458,BA.5.3.1,node_2925484
2022-11,1.0215868666643546,BN.1.4,node_2551319
2022-12,1.1085370639548853,BA.5.2,node_3363270
2022-12,1.0325397853696516,BA.5.2.1,node_3179529
2022-10,1.5729516732911883,CL.1,node_3022706
2022-11,0.9663850024120634,BA.4_dropout,node_2759607
2022-12,1.1586922086103422,BA.5.3,node_2774375
2022-12,0.9212977562341564,BQ.1,node_2807891
2021-11,1.80446893566614,B.1.1.529,node_2152936
2022-06,0.7021888881812837,BA.2.12.1,node_2672235
2022-07,0.7897546955343098,BA.2.12.1,node_2672236
2022-12,1.4375745455890665,XBB.2.8,node_2478348
2023-01,0.9998450165236011,XBF,node_2591111
2022-12,0.9409437239666929,BQ.1.1,node_2853367
2022-11,1.090097298331043,BQ.1.1,node_2912987
2022-12,1.316287195625393,BQ.1_17039,node_2896775
2023-01,1.3264160149749797,BQ.1.1,node_2848286
2022-11,1.0534850879039734,BQ.1.1,node_2852557
2022-11,0.9888236675980318,BA.2,node_2620310
2022-12,0.9838098128794721,BQ.1.10.3,node_2818717
2022-12,1.131416510169623,BW.1.1,node_2942150
2022-11,1.0923250477705542,BA.5.9,node_2768108
2022-12,1.3400433872167496,BF.7.5,node_3211197
2022-12,1.1769429371209312,BQ.1.1,node_2886079
2022-12,1.0913172133198483,BA.5.2.1,node_3182459
2022-12,0.9295655971742076,BF.7.18,node_3209617
2023-01,1.1055241013065806,BQ.1.1,node_2913077
2023-01,1.0578615291514566,BA.5.3.1,node_2777881
2022-10,1.0158279919775621,BA.2,node_3368640
2022-10,0.8302293564762917,BA.5.2,node_3235852
2022-12,1.1538319742023233,BQ.1.1,node_2889604
2022-10,0.8658644126551096,BE.10,node_2777215
2022-11,1.11944607687413,BA.2,node_3368650
2022-10,1.081355595738926,BQ.1,node_2808002
2022-12,0.9554778418212201,BA.5.2.21,node_3339760
2022-12,1.870285961571282,BQ.1.1,node_2848644
2022-12,0.9077978461295215,BA.5.2.1,node_3234564
2022-12,1.079992082119341,BA.5.2,node_3241133
2022-08,1.0762907812327855,BA.5.2,node_3363217
2022-07,0.8109099595149718,BA.2,node_2253569
2022-08,1.0550280208927887,BA.2.3,node_2524594
2022-11,0.8832312212322427,BQ.1.1,node_2850250
2022-12,0.9999614730729679,ED.1,node_2821841
2022-12,1.01338323322128,BN.1.3.6,node_2547051
2022-12,0.9692929248859158,BA.5.9,node_2768128
2022-12,1.061391516149376,BQ.1.1,node_2879191
2022-11,1.0636922529135031,BA.5.3.3,node_2772634
2022-11,1.0335526987328625,BQ.1,node_2816265
2022-10,1.1094865862365564,BA.2,node_2620207
2022-12,1.0101416197305315,DY.3,node_3327465
2022-11,0.7980259182778754,BQ.1,node_2807798
2022-12,0.9991819799338592,BA.5.3.1,node_2924802
2022-08,1.0706791235125785,BA.5,node_2770761
2022-12,1.1580952322119697,BQ.1.1.20,node_2847373
2022-11,1.124439298705863,CK.1,node_3311429
2022-12,1.0551422690007464,BQ.1.1,node_2856896
2022-12,0.9783951247785475,BN.1,node_2562366
2022-11,0.9747669731562406,BN.1.9,node_2559250
2022-11,1.0168902896471914,DQ.1,node_3322355
2022-12,1.0911201644298167,BA.2.75,node_2534998
2022-11,1.0533878726610575,BF.5,node_3154890
2022-10,1.2905032594818757,BA.5.3,node_2774372
2022-11,0.9854232236567078,BN.1.5,node_2559882
2022-08,0.8306547658797069,BA.5.1,node_2997770
2022-10,1.0287743051571274,BA.5.1.33,node_2999383
2022-11,1.3444244324866377,BN.1,node_2562216
2022-09,1.0000014996577504,BA.2,node_3401387
2022-12,0.8873883233041507,CA.1,node_2599155
2022-12,1.5258171622560346,BQ.1.1,node_2884110
2022-11,0.8831605683867721,BQ.1.1,node_2850248
2022-08,0.8880140057789049,BA.5.2,node_3235851
2022-11,1.0489511854281977,BQ.1.1,node_2912998
2022-11,1.3003921982363464,BQ.1.11,node_2796084
2022-11,1.1492075295358954,DN.2,node_2892444
2022-11,0.9525433882762526,CV.1,node_2592960
2022-10,1.0720142259610248,BA.2.75,node_2535839
2022-10,1.0700645192787974,BA.5.3.3,node_2772632
2022-11,1.17791301546168,BE.4.1.1,node_2920947
2022-08,1.110080256426479,BA.5.2,node_3280977
2022-11,0.9635743095951049,BF.7,node_3213018
2022-11,1.5442033807637683,BN.1,node_2562177
2022-12,1.2517249322120032,BQ.1,node_2807803
2022-09,1.0296273766046875,BF.7,node_3216806
2022-08,0.8146382779504089,BA.5.2,node_3291173
2022-10,1.1642652010227164,BQ.1.1,node_2865667
2022-09,1.099418885496731,BA.5.2.26,node_3360270
2022-11,1.1333369385399745,BE.1.1.1,node_2795079
2022-10,0.8832266533976603,BQ.1.1.18,node_2821373
2022-11,0.9058127947848591,BQ.1.1,node_2866104
2022-11,1.090154052066567,BE.1.1,node_2793078
2022-10,1.0670127114135255,BE.1.4,node_2936212
2022-10,1.3196682837124714,BA.5.1.37,node_3038862
2022-11,0.5180202699880734,BA.2.12.1,node_2672647
2022-12,0.7944675801032212,BA.2.75,node_2534997
2022-09,1.106665504401645,BA.5.2.1,node_3132720
2022-10,1.3009975800394793,BA.5.3.1,node_2924737
2022-11,1.2766991909905046,BA.5.2,node_3327082
2022-12,1.1444444579331812,XBB.2.6,node_2478877
2022-12,1.066150316142871,BA.5.2.34,node_3271781
2022-10,1.1153953682340652,BA.5.1,node_2997776
2022-10,1.3205500554565959,BN.1.3,node_2547393
2022-12,1.391465630956666,BN.1.3,node_2540339
2022-11,1.1386957077225477,BQ.1.1.10,node_2888844
2022-11,1.0964397473018346,DB.3,node_3257105
2022-07,0.8258554630830027,BA.2,node_3368638
2022-09,0.7621390987993123,BA.5.2,node_3327070
2022-12,1.146147113966379,BQ.1.1,node_2852515
2022-12,0.9450766595390342,BA.5.2,node_3363383
2022-10,1.0936958304094504,BA.2,node_2620178
2022-09,0.806854220492654,BA.4_dropout,node_2759485
2022-11,1.1742067614227736,BA.2.75,node_2535848
2022-10,1.32767799990646,BQ.1.1,node_2887924
2022-12,1.4148523353304454,XBB.2,node_2489347
2022-12,0.950099114454518,XBC.1,node_2153957
2022-11,1.2799270932118687,XBB,node_2476020
2022-11,1.0261983236217673,BF.7.4,node_3208807
2022-09,0.7827627117853944,BA.4_dropout,node_2759438
2022-07,0.9451446702275355,BA.5.2.1,node_3160569
2022-11,1.1244149387170144,BQ.1.8,node_2899046
2022-09,1.1654645392926106,BA.5.2.1,node_3086817
2022-08,1.0224432858145567,BA.5_dropout,node_2760155
2022-12,1.3956944977584411,BN.1.3.1,node_2549622
2022-12,1.4899639145184496,BQ.1,node_2802719
2022-11,0.8778002643776194,XBB.6,node_2476816
2022-11,0.8836707508590739,BA.5.2,node_3363521
2022-12,1.410976637398117,BQ.1.1.2,node_2880977
2022-11,1.3671832842645006,XBB,node_2477307
2022-11,0.9492097471233881,BF.7,node_3215944
2022-09,1.0644047208769578,BA.5.2,node_3363407
2022-11,1.0953371402721224,BA.2.3.22,node_2501759
2022-10,0.9999489993749683,BA.5.1,node_2997892
2022-06,0.6840768095987662,BA.2,node_3421423
2022-10,0.8843847364486909,BF.10,node_3125342
2022-12,0.979560658912725,BN.1.4.4,node_2551694
2022-10,1.0332790663532976,BA.5_dropout,node_2760035
2022-11,1.007617982053733,BQ.1.5,node_2814029
2022-11,1.1129108004142392,CH.1.1.7,node_2585193
2022-11,1.1126116766958491,XBB.2,node_2477942
2022-10,1.002389640141402,BF.7.21,node_3228055
2022-11,1.0214100810398274,BF.7,node_3213821
2022-11,0.9712956257874235,BQ.1.1,node_2867651
2022-11,1.5873825755538684,XBU,node_2565090
2022-11,1.11207061495226,BF.7.4.1,node_3207782
2022-06,1.217404349000314,BA.5.2.1,node_3088310
2022-10,1.084920563315534,BA.5.1,node_2972808
2021-08,1.1167313369849463,B.1.1.529,node_2152934
2022-11,1.1780153242391647,BQ.1.1.7,node_2827406
2022-07,1.1711004196644255,BA.2,node_3401376
2022-11,0.9671515724100191,BQ.1.8,node_2898301
2022-10,0.9845378333275903,BA.5.1.10,node_3055363
2022-10,1.0664683641882435,BA.5.2,node_3363690
2022-09,1.0825642542639147,BA.4.6,node_2755698
2022-11,1.0618451248068974,BA.5.2.1,node_3161449
2022-10,0.9318884684921293,BA.2,node_3401381
2022-08,1.1727483732070094,BA.4_dropout,node_2759491
2022-11,1.0363616987155637,BQ.1.5,node_2814038
2022-11,1.1223848706159028,BQ.1.1,node_2848138
2022-11,1.0851547921084939,BA.5.2.1,node_3234591
2022-10,1.040174767983983,BA.5.3.1,node_2922792
2022-12,1.0000250002869897,BA.5.1,node_3016238
2022-10,1.0,BA.5.2.1,node_3081316
2022-09,1.2764064914883264,BA.5.2.1,node_3088330
2022-09,1.0165766955836342,BE.6,node_2923372
2022-10,1.000019999600008,CL.1,node_3022770
2022-06,0.8651434005709249,BA.5_dropout,node_2760019
2022-09,1.1162779545501729,BA.2.75.2,node_2597252
2022-09,1.0206993393734733,BF.1,node_3164957
2022-06,0.7294413746684183,BA.5.1,node_2974972
2022-10,1.1461139047376763,BA.5.1,node_2993858
2022-09,1.069331909197812,BF.7.19,node_3224776
2022-10,1.0090856682162692,BA.2.75,node_2535817
2022-10,1.0066316671101183,BA.5.2,node_3363441
2022-07,1.2173086186010134,BA.2,node_2187700
2022-09,1.0383614961362553,BA.2.3.20,node_2524078
2022-11,1.059623840397141,BA.5.3.1,node_2923930
2022-10,1.0615768068298503,BA.4.6,node_2752250
2022-08,1.0942732971190643,BA.5.10,node_3364343
2022-04,0.7997218508219724,BA.2,node_2253568
2022-10,1.219427834670434,BA.5.1.10,node_3055362
2022-09,0.8859341479832162,BA.5.2,node_3363433
2022-10,1.3095119319736195,BM.1.1.3,node_2593366
2022-08,1.0954812888123346,BA.5.2.1,node_3179524
2022-10,1.0253367811495808,BA.5_dropout,node_2760180
2022-10,0.939368568559747,BM.1.1.3,node_2592848
2022-09,0.9760127276172048,BF.7,node_3220584
2022-10,1.102297565206826,BE.1.1,node_2793153
2022-11,1.0511395828782517,BA.5.2.1,node_3078280
2022-07,1.0440075750767208,BA.5,node_2770710
2022-10,1.2423469429071206,BA.5.2,node_3326302
2022-11,1.3312953207006426,BQ.1.1,node_2913053
2022-11,1.0967639960932931,BF.26,node_3194924
2022-10,1.0607684092983447,BA.5.2,node_3252439
2022-06,0.9175755653842368,BA.5.5,node_3065042
2022-10,1.1802555370101473,BA.2.3.20,node_2521589
2022-06,1.2721092490520136,BA.2,node_3401375
2022-09,1.2520274779669969,BF.5,node_3148951
2022-09,0.8461680257976768,BA.5.2,node_3277184
2022-07,0.9890216755734331,BA.5.2,node_3304576
2022-11,0.9813964440665395,BA.5.2.1,node_3131529
2022-11,1.2820255248775558,BA.5.2.60,node_3338391
2022-10,1.0463910997555603,BE.1,node_2931339
2022-09,1.1477240345543438,BF.26,node_3195788
2022-08,1.0456778023012576,BA.5.1.5,node_2960361
2022-09,1.0386582977595644,BA.5.2,node_3277803
2022-07,0.7678436603677969,BA.2.12.1,node_2672261
2022-11,1.3620283376798303,BQ.1.13,node_2806839
2022-08,0.9847712794109077,BA.5.1,node_2986409
2022-09,1.1887848557783838,BA.5.1,node_2986410
2022-11,0.9886566871009476,BQ.1.1,node_2847987
2022-09,1.1631915994742659,BA.5.2,node_3363381
2022-11,1.0157172525085427,BF.10,node_3125328
2022-09,1.0097583992978019,BF.1,node_3164955
2022-09,0.9924819492345485,BF.1,node_3164956
2022-09,1.0614587825890354,BA.5.2,node_3357196
2022-09,1.0289468871181666,BA.5.2.1,node_3181455
2022-08,1.0421282374158494,BA.2.3.16,node_2510282
2022-09,1.2157577012686462,BA.5.2.1,node_3160615
2022-07,1.075630209680754,BA.5.2,node_3358025
2022-08,1.0258357433868701,BF.5,node_3135896
2022-10,1.0596893230647662,BF.5,node_3155021
2022-10,0.9549967845170981,BA.5,node_2771405
2022-11,1.0654954845789322,BF.7,node_3213975
2022-06,1.0325482354057527,BA.2,node_2187698
2022-07,1.119963431241526,BA.2,node_2187699
2022-10,1.0373746902674084,BF.13,node_3105292
2022-09,1.000430663602297,BA.5.1,node_2990102
2022-10,1.2117225090562336,BA.5.3.1,node_2923796
2022-10,1.254206468058625,BF.30,node_3085420
2022-10,1.0084984220546411,BA.5.2.1,node_3179526
2022-10,1.1354634252528713,BF.14,node_3176279
2022-08,1.034309549067582,BA.2.3,node_2520912
2022-08,1.0071250694353648,BA.5.2,node_3341564
2022-09,1.0415619351392085,BA.2.3.16,node_2510284
2022-10,1.3791094116541749,BA.5.2,node_3336884
2022-10,1.1796693626671877,CL.1,node_3022762
2022-07,1.4548120663468678,BA.5.1.10,node_3055342
