Month,Score,Strain,Node
2022-09,15.176971586681864,BA.4.6,node_2749132
2022-09,15.730974764889684,BA.5.1.23,node_3008352
2022-07,14.07749599743688,BA.4_dropout,node_2759483
2022-08,14.016205673772223,BA.5.1.4,node_2992829
2022-10,14.117281812183395,BA.5.2.18,node_3278664
2022-10,14.35740129031889,BA.5,node_2771387
2022-09,15.478648824790096,BA.5.1,node_2998526
2022-08,1.1185172005322153,B.1.1.307,node_1441556
2022-08,16.50705287865687,BA.5.2.1,node_3178605
2022-09,17.052206146904815,BA.5.2.1,node_3234580
2022-10,16.610788127771333,BA.5.2.23,node_3352083
2022-10,14.149435833955984,BA.4.6,node_2744098
2022-07,13.617439129289746,BA.5.1.30,node_3048525
2022-09,13.993849524566253,BA.5.1,node_3005400
2022-09,17.382729821708907,BA.5.2,node_3363542
2022-08,14.447157237818438,BE.12,node_2922859
2022-09,15.705585327006972,BE.1,node_2935018
2022-10,14.96044430884559,BA.5.2.1,node_3077430
2022-09,13.739388033329467,BA.5.2.1,node_3189965
2022-09,14.987124038194008,BA.5.2,node_3303588
2022-09,14.706882895679284,BA.5.2,node_3363165
2022-08,13.591028533536532,BA.5,node_2770828
2022-09,13.63306599259414,BA.5.2,node_3363524
2022-09,13.713280335162386,BA.4.6,node_2742053
2022-09,13.616453918813189,BA.5.2.1,node_3171367
2022-10,14.142264072234752,BA.5.2.26,node_3360863
2022-08,14.349026463935902,BA.5.2,node_3307563
2022-09,15.760547962531838,BA.5.2,node_3357135
2022-10,14.342872256019161,BA.5.1.7,node_3021376
2022-09,14.348882975106148,BA.5.2,node_3302653
2022-08,13.010269572806315,BA.5.2,node_3303338
2022-09,14.04414673640311,BA.5.2.1,node_3171368
2022-08,11.969458885646583,BA.4,node_2732698
2022-09,14.981229116081238,BA.5,node_2768209
2022-07,14.309358951493982,BE.1,node_2929033
2022-09,13.581991660925388,BA.5.2.1,node_3088737
2022-08,14.804811337194694,BA.5.1,node_2986998
2022-08,13.598997974674477,BA.5.5,node_3065110
2022-08,14.764223641512249,BA.4.7,node_2734675
2022-08,14.75280693528285,BA.5.1,node_2973113
2022-08,13.23868642492235,BA.5.5,node_3076040
2022-06,11.979833994498984,BA.2.12.1,node_2677243
2022-08,14.217484194789606,BA.5.1,node_2966507
2022-09,16.04267075839464,BA.5.2.1,node_3086801
2022-08,12.288332886697672,BA.5.5,node_3065197
2022-09,13.47684932298143,BE.1,node_2935084
2022-09,13.616453918813189,BA.5.2.1,node_3180626
2022-07,14.03174797533,BA.5.1.21,node_3001938
2022-09,13.419702756262533,BA.5.2,node_3302768
2022-08,13.747852699129734,BA.5.2.1,node_3160723
2022-07,14.821400725075854,BA.5.1,node_2966031
2022-09,13.844812068373665,BA.5.1,node_2987006
2022-08,14.419156508726914,BF.10,node_3124168
2022-09,14.771003764525592,BA.5.6,node_2948175
2022-08,14.366962567654783,BA.5.2,node_3325810
2022-07,13.479309765502931,BA.5.1.23,node_3007235
2022-08,15.556964977602998,BA.5.1,node_2950637
2022-08,15.084248130527756,BA.5.6,node_2945965
2022-06,8.753545093506846,BA.2.12.1,node_2677219
2022-07,14.055907283992532,BA.5,node_2937434
2022-08,14.752780095512648,BA.4.6,node_2754838
2022-08,14.315144709055872,BF.5,node_3135903
2022-08,15.708214225311087,BA.5.1.18,node_3004404
2022-06,10.764462410317652,BA.4.1,node_2718271
2022-07,12.908493859315191,BA.2.12.1,node_2677363
2022-08,13.007556907942273,BA.5.5,node_3069077
2022-06,13.138112971629706,BA.5.1,node_2978315
2022-06,13.138112971629706,BA.5.1,node_3021004
2022-08,13.138638496148573,BA.5.5,node_3065254
2022-08,13.253281768474862,BA.5.1,node_3032002
2022-06,13.072415424127271,BA.5.1,node_2997523
2022-06,13.616453918813189,BA.5.2.1,node_3174149
2022-08,15.188353076673739,BA.5.2,node_3363129
2022-07,14.656402694924907,BA.5.2.26,node_3361280
2022-06,12.214401514302496,BA.4.1,node_2711594
2022-07,13.60001908758993,BE.1.1,node_2794166
2022-07,12.907977540213585,BA.5.1,node_2962853
2022-08,13.50403118757796,BF.10,node_3124004
2022-07,14.348882975106148,BA.5.2.20,node_3250779
2022-07,13.223393888022956,BA.5,node_2761171
2022-07,12.907203108027101,BA.5.1,node_2995765
2022-07,13.134815506681099,BA.5.1,node_2967023
2022-07,13.616453918813189,BA.5.2,node_3239510
2022-06,12.157679479869328,BA.4_dropout,node_3366031
2022-08,14.066256256228998,BA.5.6,node_2937736
2022-06,13.81737085442174,BA.5.1.23,node_3009322
2022-08,13.318367881600466,BA.5.1,node_2975243
2022-08,13.440446126096221,BA.5.5,node_3065091
2022-07,14.5856864996825,BA.5.1,node_3013730
2022-07,13.476175511510665,BE.1.1,node_2794449
2022-07,13.738303805048153,BE.1.1,node_2792466
2022-06,13.259114992098414,BA.5.1,node_3011093
2022-05,9.637709876175373,BA.2.12.1,node_2677583
2022-08,14.134758290056482,BA.5.6,node_2939342
2022-07,14.609653316221184,BA.5,node_2770755
2022-06,9.635869073589024,BA.2.12.1,node_2677604
2022-06,13.616453918813189,BA.5.2,node_3350605
2022-07,13.138507115018855,BA.5.1,node_2989120
2022-07,14.290058210551933,BA.5,node_2937403
2022-07,14.53587453686759,BA.4_dropout,node_2759308
2022-06,9.637324383200047,BA.2.12.1,node_2677436
2022-06,13.138112971629706,BA.5.1,node_3011707
2022-03,8.943094034739385,BA.2,node_2611791
2022-06,9.63764241220624,BA.2.12.1,node_2677422
2022-06,9.637324383200047,BA.2.12.1,node_2677423
2022-07,12.021488630976696,BA.2.12.1,node_2677267
2022-07,13.475321672378307,BE.1.1,node_2793097
2022-06,11.998040123119452,BA.2,node_2157514
2022-07,13.064718077619167,BA.5.3.2,node_2772394
2022-06,12.020286573470662,BA.4.1,node_2718148
2022-06,9.637709876175373,BA.2.12.1,node_2677683
2022-07,12.907719396151425,BA.5,node_2762099
2022-06,11.994089572883276,BA.4_dropout,node_2759914
2022-07,13.323414988329528,BA.2.12.1,node_2637824
2022-06,8.753545093506846,BA.2.12.1,node_2677695
2022-06,12.813706686134223,BA.5.1,node_2989853
2022-06,12.020286573470662,BA.4.1,node_2714545
2022-06,9.34106737397282,BA.2.12.1,node_2650860
2022-05,8.071275685147139,BA.2.10,node_2288862
2022-06,11.9879390152221,BA.2.12,node_2685063
2022-06,13.085425055466844,BA.4_dropout,node_2759307
2022-06,12.665505701845815,BA.4_dropout,node_2759700
2022-06,14.441840162554056,BA.5.1.24,node_2964813
2022-06,9.637324383200047,BA.2.12.1,node_2677746
2022-06,9.637709876175373,BA.2.12.1,node_2677694
2022-06,10.193851038610722,BA.2.12.1,node_2677560
2022-05,10.181938170950708,BA.2.12.1,node_2677548
2022-06,10.194258792652267,BA.2.12.1,node_2677642
2022-07,9.256191493017093,BA.2.12.1,node_2677623
2022-06,9.638432695260052,BA.2.12.1,node_2664892
2022-06,10.192311689222873,BA.2.12.1,node_2677646
2022-06,8.753194965708216,BA.2.12.1,node_2677195
2022-06,8.489672056280979,BA.2.38.2,node_2689658
2022-05,12.511572250149612,BA.4,node_2740217
2022-05,8.753282497657874,BA.2,node_3491294
2022-05,9.25582126016669,BA.2.12.1,node_2650838
2022-06,12.205624754265138,BA.4_dropout,node_2759719
2022-06,11.729226325194695,BA.4.1,node_2715697
2022-05,9.639059101589021,BA.2.12.1,node_2681822
2022-07,9.66262713080766,BA.2.12.1,node_2677229
2022-05,10.216257561759015,BA.2.12.1,node_2681825
2022-06,12.349483903657491,BA.4,node_2732988
2022-06,9.286698084428382,BA.2,node_2215241
2022-06,8.792020446601146,BA.2,node_2617584
2022-05,9.110825623637528,BA.2.12.1,node_2665479
2022-05,12.236382928645888,BA.4_dropout,node_2759717
2022-05,9.70064160439767,BA.2.12.1,node_2657761
2022-05,8.366677377764267,BG.1,node_2652920
2022-06,8.753194965708216,BA.2.12.1,node_2677199
2021-12,5.129393362554599,BA.1.17.2,node_1827245
2022-06,7.9090687160939845,BA.2.9,node_3502867
2022-05,10.943480655396026,BA.2.12.1,node_2680641
2022-05,7.243136891754854,BA.1.1,node_1963815
2022-06,8.753545093506846,BA.2.12.1,node_2677167
2022-06,8.753194965708216,BA.2.12.1,node_2677181
2022-04,8.753194965708216,BA.2,node_3455680
2022-04,8.854036570016532,BA.2.9,node_3508563
2022-05,9.619590200919331,BA.2.12.1,node_2631649
2021-12,5.581368976086377,BA.1.1,node_1919410
2022-05,8.75264351442538,BA.2,node_2243036
2022-03,8.753194965708216,BA.2,node_2173279
2022-03,2.8773306967985435,AY.122,node_190195
2022-05,9.312290722563754,BA.2.13,node_3489843
2022-05,9.25582126016669,BA.2.12.1,node_2677147
2022-05,8.124246904580959,BA.2.12.1,node_2656976
2022-04,8.80550912409887,BA.2.24,node_2693724
2022-04,5.751029461379396,BA.1.1,node_2024527
2022-05,11.982948895089807,BA.4_dropout,node_2759900
2022-01,5.6629031127694365,BA.1,node_1846204
2022-04,8.59249366582414,BA.2,node_2219087
2022-03,9.074181177982842,BA.2,node_2184157
2022-04,8.875786848675462,BA.2,node_2173299
2022-03,5.616360282218746,BA.1.1.2,node_2113228
2022-01,7.787207082795597,BA.1,node_1777085
2022-03,8.584058338008276,BA.2.3,node_2510473
2022-03,8.753194965708216,BA.2,node_3487533
2022-04,8.864474520603233,BA.2,node_2708162
2022-04,9.152078060295542,BA.2,node_3462949
2022-04,8.04955091451568,BA.2.9,node_3506238
2022-04,8.182773451041411,miscBA1BA2Post5386,node_3395629
2021-12,5.581469442536342,BA.1.1.15,node_2046606
2022-04,7.526864203886095,BA.2,node_3373830
2022-04,7.8297942203718325,miscBA1BA2Post17k,node_3395250
2022-04,10.936917576274567,BA.2.12.1,node_2681125
2022-03,8.23708574055095,BA.2,node_2210488
2021-12,5.1924022169547746,BA.1,node_1784902
2021-11,5.00209265108169,B.1.1.529,node_1749273
2022-03,5.581469442536342,BA.1.1,node_2002549
2022-03,8.546978954728216,BA.2,node_3412888
2022-02,5.391930428269223,BA.1.1,node_2095301
2022-03,5.581469442536342,BA.1.1,node_2001815
2022-01,5.182862590050252,BA.1.15,node_1882827
2022-02,6.79030801035392,BA.1,node_1777176
2022-03,6.004228487521196,BA.1.17,node_1803697
2022-02,5.640856277404929,BA.1.1,node_1923550
2022-03,8.50743031317454,BA.2.10,node_2288229
2022-04,6.295517079282351,BA.2.3,node_2495781
2022-04,5.581469442536342,BA.1.1,node_2002641
2022-03,5.21000672508796,BA.1.1,node_2002530
2022-03,5.581229439350314,BA.1.1,node_1919880
2022-02,6.712652933644554,BA.1,node_1777462
2022-03,5.581692701314043,BA.1.15,node_1882878
2022-03,8.536110143751872,BA.2.9,node_3507692
2022-02,8.50151542974079,BA.2.23,node_2702450
2022-03,9.138139887319426,BA.2,node_2532168
2022-02,6.368655520329036,BA.1,node_1776524
2022-01,5.581469442536342,BA.1.15,node_1882753
2022-02,8.75433291781718,BA.2,node_3400954
2022-02,5.428445849968433,BA.1,node_1777182
2022-02,5.5987408672548336,BA.1.1,node_2002692
2022-02,5.257598477745124,BA.1.17.2,node_1837706
2022-02,5.581469442536342,BA.1.1,node_2038892
2022-01,5.552389986740728,BA.1.1,node_2006086
2022-01,5.086990582302049,BA.1.1.11,node_2025742
2022-01,5.19364881109588,BA.1,node_1788733
2022-01,5.194142254610069,BA.1.14.1,node_1786886
2022-03,9.760810155112303,BA.2,node_2170279
2022-01,5.602080260815567,BA.1.17.2,node_1832326
2021-11,2.470903502203504,AY.122,node_159579
2022-01,6.708572936421121,BA.1,node_1777671
2022-01,5.957437224185591,BA.1,node_1782427
2022-01,4.4866352596650785,BA.1.20,node_1857279
2022-01,5.14509350701525,BA.1.15,node_1859440
2022-01,5.658977624755513,BA.1.18,node_1895165
2022-01,5.19280740421123,BA.1,node_1781708
2022-01,5.194142254610069,BA.1.1,node_2032189
2022-01,4.997009585886741,BA.1.18,node_1899476
2021-10,2.5284236681093115,AY.4.2,node_987539
2022-01,6.087031922809293,BA.1,node_1752958
2021-11,2.2452845117809024,AY.44,node_266654
2022-01,4.983763258624417,BA.1.17,node_1798124
2021-11,2.5590371774128706,AY.4.2,node_987540
2021-12,2.4046710651228826,AY.126,node_618587
2021-12,2.6051614263001066,AY.44,node_233680
2021-10,2.264709157518036,AY.3,node_800518
2021-11,2.2294544100067206,AY.44,node_223439
2021-12,2.38601221877937,B.1.617.2,node_757069
2021-11,2.70721117971731,AY.44,node_251354
2021-09,2.137182111659479,B.1.617.2,node_1093000
2021-12,2.284647457827219,AY.106,node_564571
2021-12,2.478193556945601,AY.43,node_490445
2021-11,2.690313163102822,AY.121,node_739486
2021-12,2.305967504772379,AY.122,node_158269
2021-11,2.565907084155371,AY.44,node_241765
2021-12,2.348170978260402,AY.39,node_811526
2021-12,5.19393968306214,BA.1.20,node_1856678
2021-11,2.486395660886857,AY.4.2,node_985374
2021-11,2.3026904879676198,AY.4,node_1069788
2021-11,2.1322542855213436,AY.122.4,node_157900
2021-09,2.258031477374167,AY.44,node_275087
2021-12,2.2867134813339147,AY.122,node_137734
2021-10,2.321343101915098,AY.25.1,node_425660
2021-09,2.4105968703644787,AY.122,node_179524
2021-11,2.260329638031004,B.1.617.2,node_759557
2021-12,2.528868705561823,AY.4.2.3,node_967756
2021-11,2.3557921778940973,AY.39,node_814876
2021-11,2.6572105432010953,AY.4.2.2,node_970730
2021-11,2.5076577158210043,AY.44,node_231623
2021-11,2.259816728197495,AY.25,node_466324
2021-12,2.2861668839578764,AY.122,node_194746
2021-11,2.497190318786652,AY.127,node_404942
2021-11,2.528754930934132,AY.4,node_1034916
2021-06,2.077388708958509,AY.75,node_95023
2021-11,2.2991827356026953,AY.4,node_899267
2021-11,2.28560277600142,AY.122,node_185933
2021-09,2.259782830946572,AY.20,node_391468
2021-10,2.224208942946466,AY.44,node_221627
2021-11,2.1183873391208183,AY.39,node_814875
2021-10,1.8615244292885134,B.1.617.2,node_680729
2021-12,1.8099814888120287,AY.3,node_770207
2021-11,2.587798453688747,AY.44,node_242276
2021-11,2.557204797708014,AY.33.2,node_667009
2021-11,2.338406740080147,B.1.617.2,node_605650
2021-11,2.4766362601314205,AY.43,node_528174
2021-12,2.361759269330761,AY.43,node_492579
2021-10,2.4432737277394385,B.1.617.2,node_1092943
2021-09,2.190690334468126,AY.33,node_671329
2021-11,2.299042486968686,AY.4,node_861555
2021-06,1.9904505582920724,B.1.617.2,node_757588
2021-11,2.1878720071520408,AY.5.4,node_1087430
2021-12,2.2939738131045,AY.46.6,node_845894
2021-12,2.2823038502219726,AY.4,node_857886
2021-11,2.295812133712302,AY.4,node_913013
2021-10,2.3266038683737875,AY.122,node_193267
2021-10,2.1268230790102765,AY.117,node_627979
2021-11,2.373537540875415,AY.9.2,node_60028
2021-11,2.2101505618745474,AY.4,node_1015243
2021-11,1.8884575168969577,AY.44,node_212670
2021-09,2.2564856653259886,B.1.617.2,node_484550
2021-09,2.428948275404452,B.1.617.2,node_833781
2021-10,2.4182606464573464,AY.112,node_677655
2021-10,2.468042580741535,AY.100,node_584375
2021-10,2.06603914817498,B.1.617.2,node_114987
2021-10,2.6045348861251147,AY.20,node_393548
2021-10,2.746938003324289,AY.44,node_257974
2021-10,2.4247181129666027,AY.4,node_1027085
2021-11,2.7240800330780544,B.1.617.2,node_759066
2021-10,2.261084473789154,AY.122,node_157448
2021-09,2.402852885151021,AY.4,node_872041
2021-11,2.4225199398808193,AY.4,node_1057076
2021-11,2.4150680991831504,AY.4,node_880516
2021-10,1.8581623447093178,AY.103,node_337592
2021-07,2.0605011085020695,B.1.617.2,node_24661
2021-10,2.2991367519479833,AY.4,node_1007616
2021-10,2.4947768838273854,AY.43,node_509442
2021-10,2.645644929872969,AY.127,node_411863
2021-11,2.4586828409406474,AY.4,node_953968
2021-11,2.21385117512862,B.1.617.2,node_287610
2021-10,2.6000345833454137,AY.43,node_519872
2021-11,2.564912051416887,AY.44,node_233725
2021-09,2.2611048237325675,AY.122,node_146582
2021-09,2.4181485878961326,AY.4,node_1062652
2021-09,2.0736658159693624,AY.75,node_95048
2021-09,2.4660988122673677,AY.122,node_163433
2021-12,2.3242255158554554,AY.120,node_1097684
2021-11,2.2875184408786002,AY.122,node_188481
2021-07,1.6022310332646919,B,node_3609800
2021-09,2.519420931400923,AY.122,node_200919
2021-08,2.2590777681273746,AY.106,node_564202
2020-06,1.090291918435241,B.1.1,node_1463288
2021-10,2.356189066691425,B.1.617.2,node_833786
2021-08,2.075458284947121,AY.25,node_481996
2021-11,2.2944855146128176,AY.46.6,node_839467
2021-10,2.259497963466609,AY.42,node_663253
2021-09,2.3305252473307596,AY.103,node_355912
2021-09,2.296968347414068,AY.122,node_191852
2021-10,2.267545616564691,AY.103,node_327836
2021-09,2.1981967382862817,B.1.617.2,node_415011
2021-10,2.1978252430375114,B.1.617.2,node_415014
2021-10,2.2613309342149406,AY.122,node_146583
2021-11,2.424753986241451,AY.122,node_142993
2021-10,2.388630692951733,AY.112.2,node_676680
2021-09,2.228941879810382,AY.44,node_228254
2021-08,2.274153221965139,AY.43,node_508508
2021-10,2.1485863085013754,AY.43,node_509669
2021-09,2.528644051530571,B.1.617.2,node_713354
2021-09,2.034634367405736,AY.101,node_569123
2021-09,2.610952338292146,B.1.617.2,node_1092976
2021-10,2.2985734732937293,AY.4,node_887589
2021-10,2.018798692829908,B.1.617.2,node_678998
2021-07,2.306675490097325,AY.47,node_29240
2021-09,2.599523678876875,AY.122,node_162423
2021-10,2.0918085167370024,AY.100,node_574113
2021-08,1.8617031629198186,B.1.617.2,node_680724
2021-10,2.2528278698740243,AY.4.5,node_902093
2021-10,2.4357492441738575,AY.4.5,node_905142
2021-10,2.6065631454437357,AY.44,node_220191
2021-09,2.2732599239664584,AY.4,node_1021417
2021-09,2.0884858082321696,AY.39,node_831096
2021-09,2.2993546609539743,AY.122,node_144495
2021-08,2.446623042264109,AY.43,node_520635
2021-10,2.4002790683619764,B.1.617.2,node_681461
2021-09,2.259816728197495,B.1.617.2,node_682562
2021-10,2.185635717055424,AY.7.1,node_205087
2021-09,2.2994885312975484,AY.4,node_1021291
2021-08,2.2244995958810208,AY.24,node_41455
2021-09,1.940976141143675,AY.119,node_723509
2021-09,2.2945727094771726,AY.4.5,node_905218
2021-09,2.2867683634819325,AY.122,node_149739
2021-10,2.2867683634819325,AY.4.5,node_905462
2021-09,2.2651507987342754,AY.3,node_764811
2021-08,2.6610268408966875,AY.44,node_233052
2021-10,2.238923342403702,AY.44,node_274876
2021-08,2.2594212602700603,AY.103,node_319111
2021-09,2.359588634230519,B.1.617.2,node_639943
2021-09,1.8581623447093178,AY.103,node_337575
2021-10,2.4768096246696296,AY.43,node_536620
2021-07,1.6202188774026551,B.1,node_1107110
2021-09,2.2942228958694697,AY.44,node_241852
2021-09,2.261331004721223,AY.44,node_223246
2021-10,2.2909344045447746,AY.4.5,node_905530
2021-10,2.037010609672856,AY.103,node_328474
2021-09,2.2906770079716305,AY.3,node_796987
2021-08,2.329976783499937,B.1.617.2,node_640249
2021-08,2.2622127936114995,AY.125,node_694945
2021-07,2.3630960806115215,B.1.617.2,node_833694
2021-08,2.259502624383807,AY.42,node_661608
2021-06,2.0434559934307086,B.1.617.2,node_666297
2021-08,2.143868997815696,AY.42,node_658212
2021-09,1.51654082101015,B.1.617.2,node_679339
2021-07,2.1681036973319427,B.1.617.2,node_126491
2021-09,1.6410057955097619,B.1.617.2,node_679665
2021-09,2.301882677256075,B.1.617.2,node_640240
2021-08,1.9344304805877277,AY.44,node_230371
2021-07,2.5548251714676717,B.1.617.2,node_484562
2021-09,2.1816860835825356,AY.98.1,node_299966
2021-09,2.0937024398976343,B.1.617.2,node_99475
2021-08,2.464353908668916,AY.122,node_165707
2021-07,2.285798637865278,B.1.617.2,node_401593
2021-08,2.3473394413675788,B.1.617.2,node_833708
2021-09,2.2991827356026953,AY.4,node_874503
2021-08,2.066148429425126,AY.122,node_161198
2021-08,2.3484246022088047,AY.39,node_831354
